Art Image,Pose Probabilities
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/3462_mainfoto_05.jpg,"[-0.6674079  -0.69735396 -0.9459971  -0.9603998  -0.5967572   0.49708214
 -0.8348675  -0.1858854   0.25903147 -0.85389477  0.68876004 -0.74508035
 -0.57396984 -0.667501    1.5300311   1.3161391  -1.016402    0.24062237
  0.44284686 -0.06069737 -0.4179051  -0.37980366  1.8683728   1.4420208
  0.1085391  -0.10749321 -1.375824   -0.21590047 -0.4267083   0.01985558
  1.3523911   1.5519361  -1.3075916  -0.4215328  -0.670924   -0.94061494
  1.3666835   1.6708171  -0.09064678  0.8060279 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/3463_mainfoto_05.jpg,"[ 1.4195367  -0.71263844  0.6887058  -0.50680745 -0.80067384  0.14735177
 -0.7768157   0.62637234  0.66532737 -1.0669464  -0.8145077  -1.6528288
 -1.2757568  -0.7286922   0.06186727 -0.5552251   0.11093532 -0.07742811
  1.0854101   0.05148487  0.872811    0.7620204   0.34847182  1.3302048
 -1.5795501  -0.80873716 -0.99803585 -1.619158   -1.0182186   1.815147
 -0.1073538   1.1252409  -0.6761604  -0.26246065 -1.0001084  -0.39096454
  0.05932868  2.2127504   1.8087556   2.237346  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/750408.jpg,"[-0.38969722 -0.5870798  -0.7572737  -0.44490597 -0.1616982  -0.2802998
 -0.18704852 -1.051187   -0.5108115  -1.4246191   1.5046477  -1.98048
 -1.1082755  -1.3964225   1.8583267   1.3405244  -0.7073671   0.95665586
 -0.15207155 -0.33625504 -0.288438    1.5353998   1.2350658   1.4509385
  0.11084447 -0.42277977  0.19766137  1.5669525  -1.225429    0.09740765
  1.1087126  -0.17681237 -1.135858   -0.36891803 -0.2145935  -0.9412153
 -0.87016946  2.3000424   1.0614728   0.79505545]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/8196_mainfoto_05.jpg,"[ 9.8057359e-01  1.8570797e-01 -2.4694865e+00 -1.2077318e+00
  5.6001931e-01 -9.0958697e-01  3.6522269e-01 -2.2673066e+00
 -1.3604676e+00  2.9303709e-01  1.9071712e+00 -1.3061464e-03
 -3.1198451e-01 -5.5820107e-01  1.3873956e+00  1.1284839e+00
 -1.8492700e+00  6.8050432e-01 -4.3425526e-02 -1.7551414e+00
  7.2413176e-01  2.1800008e-02  2.3862586e+00 -8.7669510e-01
  7.9771686e-01  1.0361400e+00 -6.1056286e-01  1.0606459e+00
  3.9476187e+00 -2.1416500e+00  1.1847422e+00 -1.7048874e+00
 -3.9398059e-01 -4.2009497e-01 -3.5129002e-01 -1.4729772e+00
 -3.0922461e-01  2.2324896e+00  1.3881427e-01 -3.2038293e-03]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/8197_mainfoto_05.jpg,"[-1.1276202  -1.135209   -0.6089894   0.23378018 -0.2873382   0.09906299
  0.79609275  0.16753547 -0.46864027 -0.23871087  1.0683917  -0.9296205
 -1.2667699   0.7709012   0.6507924  -0.24810977 -0.8820006   0.49993813
  1.4544111  -1.0126759  -0.00249097 -0.43271542  1.350396    1.6067111
 -0.58429855  0.21858594 -1.3138644  -1.4037331  -0.44975224 -1.2363045
  0.06502204 -1.0683115  -0.7899803   0.69250566 -0.79134595  0.2731181
  1.3427408   1.2229182   2.0240278   1.7415446 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (1).jpeg,"[ 2.1845243   0.3997585   1.4163941  -0.5785757  -1.1221446  -0.03812087
 -0.76680595  0.67806745  0.8549804  -0.90493613 -0.1597204  -1.4359833
 -1.8435199  -0.0159241   1.1267897  -0.58997643 -0.6282532   0.15987796
  1.1429994   0.04304324  0.7402506   0.3075235  -0.04940832  0.8080187
 -1.3708209  -0.8705655  -0.28493688 -1.3391291  -1.3856725   1.808556
  0.3173351   0.11984141 -0.35051718 -0.49019024 -1.4992545  -0.08271758
  0.5353567   1.1914536   0.93288755  1.0395128 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (10).jpeg,"[ 1.7585504e+00 -4.6786562e-01  5.1763511e-01  6.2591094e-03
 -4.9997163e-01  2.1123213e-01 -1.7567150e-01  1.2991443e+00
 -5.0375563e-01 -1.1894258e+00 -5.6231573e-02 -1.6235129e+00
 -1.4751788e+00 -6.3521467e-02 -2.3230310e-01  2.2020452e-02
  2.1714499e-02 -2.7076072e-01  6.1267501e-01 -3.2869709e-01
  2.6800513e-01  4.1115540e-01  1.7735265e-01  1.1214923e+00
 -1.0811372e+00 -8.2656145e-01 -6.5356588e-01 -5.2342486e-01
 -1.3551928e+00  6.6000372e-01  1.4193254e-03 -2.2803982e-01
  2.6491907e-01 -3.0775571e-02 -1.0432453e+00  1.0007811e-03
  1.9705254e-01  1.8296088e+00  2.3673928e+00  8.8020486e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (11).jpeg,"[ 1.2523469   0.35859048  1.789043   -0.16777335 -0.31219837  0.54099846
  0.27156126  0.99160105 -0.27281502 -0.41625047  0.17455913 -0.7106582
 -1.2609572  -0.8256914  -1.1835064  -0.7221043   0.14093158  0.00312033
 -0.5041073  -0.08239037  0.08667219  0.23606847  0.6717829  -0.02615515
 -1.8020205  -0.8139594   0.04569501 -0.872489   -0.54577553  0.409247
  0.30815962 -0.29197136 -0.02438997 -0.05680822 -1.6795601   0.2147418
  0.25139573  1.2059172   2.3104665   1.3086816 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (12).jpeg,"[ 0.48315158 -1.533419   -0.5989137   0.43546793 -1.0036826   0.49969095
  0.02126026  0.18406732 -0.6937037  -1.6824778  -0.4078248  -0.40550667
 -1.061417   -0.87305397 -0.14975692 -0.04578248  0.36685675 -0.93775994
  1.4289471   0.8094409   0.60105556 -0.39544272  0.6286969   4.125511
 -0.19219854 -0.87999165 -1.4558889  -1.1346413  -1.9809796   1.5168645
  0.08173662  0.8984445  -0.6873955   0.21563174 -1.4407719  -0.3157349
  0.82101005  1.3816504   2.1558166   1.2210425 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (13).jpeg,"[ 1.1440991  -0.8476977   1.0524172   0.05828757 -0.3746195  -0.38905868
 -0.35687336  0.5877007  -0.25663164 -0.8118082  -0.29429165 -1.7164736
 -1.6942346  -0.94233865 -0.8780963  -0.3580657  -0.27181697  0.0949444
  0.6076874   0.75232077  0.6892305   0.8458377   0.5000603   1.069434
 -1.8362828  -1.4720007  -0.60076237 -1.0751624  -0.77365166  1.4557158
  0.7529935   1.076349   -0.36720392  0.5333641  -1.2915851  -0.07565306
  0.33725163  1.2592939   2.0078988   1.8594232 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (14).jpeg,"[ 0.7405916  -0.5836865   0.5897061   0.53879255 -0.67373365  0.3749232
 -0.4492587   1.0435355  -0.10456218 -1.282419   -0.27761352 -0.7070794
 -1.5801264  -1.0460501  -1.0555819  -0.72695136  0.93195206  0.9751579
 -0.3786952  -0.1580974   0.4750611   0.28184548  0.5515354   1.9096897
 -0.94398093 -1.2181476  -0.7055371  -1.1155628  -0.8766774   0.7126747
 -0.6777891  -0.27769852 -0.08696235  0.18128519 -1.7277166  -0.6219108
  0.23609522  0.17631638  4.5587244   2.9979491 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (15).jpeg,"[ 1.5826077   1.3416972   2.376111   -0.7829078  -0.29514545 -0.5168877
 -0.614463    0.30086425  1.4977337  -0.67824775 -0.2956183  -1.2661693
 -1.4163594  -0.55020547 -0.70884013 -0.58915675  0.3882353  -0.01643108
  0.6549872  -0.12008866  0.4582588  -0.17567325  0.5570262   0.75555754
 -1.083493   -1.1391869  -0.37369    -1.261828   -1.0158927   1.9065621
 -0.08832645 -0.7256558  -0.28809565 -0.41527325 -1.7238597  -0.61777985
  0.15053785  1.2104429   2.5076485   1.0710032 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (16).jpeg,"[ 1.9638219   0.57700014  2.1501613  -0.41002113 -0.18500268 -0.06722879
 -1.0984193   0.57736707  1.5850035  -0.97926265 -0.6069886  -1.2914234
 -1.946576   -0.06759545 -0.14888634 -0.95366675  0.08369592  0.49347728
  1.0539061   0.6755012   0.9680696  -0.14113298 -0.41408432  1.3762432
 -1.854      -1.3555232  -0.493801   -1.4882581  -1.5138657   2.5026999
  0.3724716   0.50738746 -0.96566856 -0.33210173 -2.56983    -0.22854277
  0.23106483  1.3750726   0.89484406  1.7240906 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (17).jpeg,"[ 2.3269854e-03 -9.1297835e-01  8.2836688e-01  9.0411502e-01
 -7.3327714e-01  6.3476659e-02 -9.5064735e-01  8.4430939e-01
  5.4494262e-01 -1.5344936e+00 -2.4893609e-01 -1.8228419e+00
 -1.8884485e+00 -1.5656980e+00 -9.1118908e-01 -2.4088289e-01
  2.1235029e-01 -3.2832006e-01  1.6772290e-01 -3.6426181e-01
 -4.0414184e-02  7.2437096e-01  7.7092576e-01  1.8543234e+00
 -7.2830170e-01 -1.4071249e+00 -7.0404118e-01 -1.0782803e+00
 -1.8753530e+00  5.5678868e-01 -3.6641383e-01  2.1278895e-01
 -9.1368727e-02  6.5884244e-01 -9.1334504e-01 -2.1139112e-01
  9.0235662e-01  2.0967567e+00  5.0217128e+00  2.5515258e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (18).jpeg,"[ 0.50500447 -0.63260806  0.06285113 -0.2733526   1.6031568  -0.41329104
  0.80823463  0.41689155 -0.6495124  -0.0769191   0.53687084 -1.4218494
 -1.3489726  -1.156985   -0.05071878  1.7714775  -0.06756107  1.5798123
 -0.57740027 -0.88638115 -0.65019983  0.75201315  0.75710905  0.46965912
  0.18636659 -0.22738265 -0.6429906   0.6866448  -0.5032115  -0.12956426
  0.4375974  -1.3084102  -0.8284768  -1.1841627  -0.53215635 -0.5877506
  0.24912867  1.5432492   1.6400923   0.14370038]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (19).jpeg,"[-0.8341555  -0.647891   -0.9682395   0.9339968  -1.1678149  -1.211034
  0.17122054 -1.9475245  -0.8236181   2.1363914  -0.44259197 -0.99541694
 -1.0912404  -0.15094177  1.1921767   1.6637564  -1.3275367   1.0366005
  0.96076125 -0.67863375 -0.3196833  -0.5457537  -0.13834535  1.4040866
  0.96970415  1.0802531  -2.0333276   1.0777613  -0.2272792  -0.9896528
  0.5770985   0.23859608  1.145828   -0.31008062  4.39232    -1.7102056
 -0.7607739   0.92161566 -0.552649   -0.02777929]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (2).jpeg,"[ 1.9573362  -0.18188362  1.1074231  -0.5952588  -0.5234497   0.48335776
 -0.60187835  1.2483402   0.44922745 -0.71949035 -0.5910776  -1.2390001
 -1.1377633  -0.22024392 -0.29527277 -0.07029779  0.12122495 -0.40775082
  0.06360097  0.32897517  0.3902504   0.5122075   0.7781502   0.72932476
 -1.1955807  -0.69734496 -0.334456   -0.5235583  -0.9630386   0.4345016
  0.19729735  0.8041693  -0.5715663  -0.6402858  -1.6418872   0.04560236
  0.3819019   1.1678857   1.296693    0.65361357]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (20).jpeg,"[ 0.05554387 -0.7855726  -2.0181272  -0.8728068  -0.09974547 -1.552213
 -0.98681724 -1.5042675  -1.2181628   0.51522404  2.2606866  -2.1002536
 -0.28136116 -1.0454985   1.987627    1.2325534  -1.0967116   2.5119243
  0.02879824 -0.7441159  -0.9195454  -1.1851643   1.7618961   0.45201924
  1.4888647   0.9348209   0.08316188  3.5902052  -0.32113484 -1.5885429
  0.71667606 -0.8317845  -0.5989131  -0.08827356  0.86600864 -1.9486247
  0.08240866  2.9044747   0.679365   -0.36462227]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (21).jpeg,"[-0.3145741  -0.7419029  -0.6192328  -0.55436486 -0.28482845 -0.14249575
 -0.08623981 -0.7145162  -0.43974254 -1.4099742   1.3747084  -1.9881349
 -1.1170441  -1.6109065   1.4124132   1.0957627  -0.65580904  0.9681141
 -0.14933346 -0.31047532 -0.6210899   1.3247169   1.197504    1.6550161
  0.20746702 -0.34806177  0.18860918  1.576611   -1.257804    0.11500294
  1.0832906  -0.18407819 -1.228632   -0.09987496 -0.31021294 -0.7798951
 -0.8386405   2.333288    1.2420415   1.0333202 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (23).jpeg,"[-0.44971782 -0.7036398  -1.5271779  -0.40225264  0.02801175 -0.8603601
  0.29403496 -1.3332686  -1.2803214  -0.6827733   2.8215003  -1.0500609
 -0.72190475 -0.532177    1.1891665   1.0611302  -0.3712952   2.3814566
  0.09029038 -0.9143231  -1.0454478  -0.11637183  0.0602353   1.5023884
  0.46727917  0.28882912  1.5149544   2.0898871  -0.9017655  -1.200308
  0.7242283  -0.5407622  -0.5656967  -0.5119744  -0.4834332  -0.13084847
 -0.66891927  0.67976224  0.69890296  1.1027412 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (24).jpeg,"[ 0.69584864 -1.1535277  -1.5146233   0.3074209  -0.6498788  -1.0194285
 -0.28787687 -1.3035424  -0.7601015  -0.5270162   1.2033207  -0.63372415
 -1.0619644  -0.6624921   1.7982196   0.50830185 -0.25780618  1.1908945
  0.77011794 -0.31677082  0.63109547 -1.0970923   1.0037553   1.5028847
  0.3143961   0.4384479  -0.83526456  1.2861396  -0.24970494 -0.28044987
  1.0320152   0.31518233 -0.9423439  -1.0725876   0.08838343 -1.0156865
  0.06317905  1.3199066   0.19872873  0.9736445 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (25).jpeg,"[ 7.8081608e-01 -9.2399883e-01 -5.5335873e-01  4.5008862e-01
  2.3365477e-01 -8.1138933e-01  1.6011700e-01 -2.3507334e-01
 -6.9237775e-01 -1.4988743e+00  3.7328642e-02 -1.0056171e+00
 -7.8075361e-01 -1.7815301e+00  1.1604991e-02  8.3991867e-01
  9.2160374e-01  1.5058113e+00  2.5822416e-01  9.5649902e-04
 -3.6913803e-01  7.2074252e-01  8.3357233e-01  1.4461803e+00
 -4.5811000e-01 -6.8506706e-01 -6.6504622e-01  2.8915673e-01
 -9.9533993e-01 -4.3388477e-01  4.4577280e-01  4.5455950e-01
 -1.3062922e+00  1.4861016e-02 -1.7732090e+00 -9.7309865e-02
 -2.9336807e-01  1.3811481e+00  2.4891877e+00  2.0844326e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (26).jpeg,"[-0.22289288 -1.1385161  -0.59160095 -0.7494165  -0.10461862 -0.14100657
 -0.06123874 -0.34310415 -0.35069698 -0.8362623   1.5468694  -1.3693943
 -0.6819358  -1.5981137   1.4512001   0.80165315 -0.97268075  0.9478614
  0.264885   -0.85609794 -0.40698445  0.59018415  1.0147843   1.39118
 -0.06631438 -0.27102393  0.2306805   2.0307045  -1.6344231  -0.29268682
  0.18748668  0.11757436 -0.9663911  -0.7846965   0.2985778   0.2432304
 -0.7761897   2.3948085   0.6738288   1.030777  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (27).jpeg,"[ 0.8369977  -0.9006522  -1.6044035  -0.63734037 -0.23279743 -1.4171188
  0.43817118 -1.3917267  -0.7585995   0.20710362  1.9735034  -1.6726675
 -1.0083795  -1.1332903   2.8326707   0.8335204  -1.5936778   1.0983897
  0.21415457 -0.4483325   0.36800954 -0.66552174  1.4584947   1.2651485
  0.806304   -0.19358808 -0.12527311  2.8675902  -0.9266776  -1.0241756
  1.1563759  -0.18235315 -0.99393326 -1.3400617   1.1040752  -1.5875473
 -0.8417002   2.1662474   0.8658135   0.18724728]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (28).jpeg,"[-0.96431094 -0.4064497  -1.547617   -1.2059234  -0.5683495  -0.16594231
  1.4207382  -0.8277209  -1.305972   -0.15778783  1.6565231  -1.837785
 -0.8074018  -0.43380508  1.7712606   1.2896996  -1.0662944   1.1268449
 -0.28484267 -1.0196152  -1.2606859  -0.13166662  0.5072762   1.8150486
  0.6078882   0.5171268  -0.00790025  1.7345964   0.03368283 -0.9071166
 -0.2400582   0.11518571 -0.29325014 -0.27291188  0.7505458  -0.32811582
 -0.5651824   2.5473216   0.04498673  0.66797775]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (29).jpeg,"[ 0.23330551 -0.7356568  -0.2403376   1.0231946  -0.34608886 -0.11653768
 -0.3356171  -0.8102875   0.69849974 -1.5688862  -0.14602476 -1.7369328
 -0.75559044 -0.6783555   2.2200184   0.6658424  -0.774199    0.42511186
  1.125271   -0.80800897  0.41475847  0.8180605   1.4807258   1.1271968
 -0.12984443 -1.0680437  -0.8581361   0.7995777  -1.1006835  -0.5696815
  0.44100803  0.38150108 -1.2863626   0.24074362 -0.09085604 -0.8520783
 -0.0563876   1.6229278   0.8111986   0.5356534 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (3).jpeg,"[ 1.4904243   0.43798858  1.8256139  -0.08445616 -0.45605755 -0.27338326
 -0.5221467   0.58403397  0.26721025 -1.2831432  -0.85204387 -1.300872
 -1.9549353  -0.96665263 -0.18103625  0.5075289  -0.10373902  0.7371194
  1.1619208   0.09743307  0.39717254  1.4041368  -0.37191024  1.0431035
 -1.4191619  -1.7726595  -0.77502936 -1.0483135  -1.8999445   0.93482924
  0.7821032   0.02639321 -0.45109147  0.9392192  -2.279433   -0.09802835
  0.38707614  2.4008663   1.8982606   0.77159905]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (31).jpeg,"[-0.53079313 -1.1383291   0.00588435 -0.01292236 -0.267957   -0.49501213
  0.23050745 -1.2948905   0.39331275 -0.66530645  0.6220959  -1.4409965
 -0.98757184 -0.99948144  1.5920383  -0.01672515 -1.0613918   0.9710267
  0.7880449  -0.51065445  0.8739384   0.7986162   0.78002304  1.8262775
 -0.19182591 -0.59309196 -0.48612764  0.16386132 -0.9751183   0.5753153
  0.9042275   0.46302542 -0.86906385 -0.16944627 -0.3640231  -1.357856
 -1.052713    1.3657068   1.4458902   1.6815072 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (4).jpeg,"[ 2.0257251   2.560442    3.7422228  -0.9413851  -0.9593633  -1.21931
 -2.0592017  -0.2332932   3.6961727  -1.7358325  -0.9108373  -1.9341065
 -1.9017051  -0.9979302  -0.8879415  -1.6278446   1.1893444   1.109304
  3.8434937  -0.72167146  0.55116236 -0.7305449  -1.6817175   1.258752
 -2.3547022  -1.5843407  -1.0640546  -1.5793898  -1.6581143   5.253083
  0.83110446  0.90043813 -2.000229   -0.4137694  -1.5948563  -1.5897679
  0.15555108  1.498257    2.3694172   1.3974364 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (5).jpeg,"[ 1.2864858e+00 -5.4454583e-01  1.3048223e+00  1.3604245e-01
 -6.5274400e-01  2.7770218e-01 -4.9383648e-02  8.7615246e-01
  1.5661005e-02 -1.0762609e+00 -4.5810524e-01 -1.0344633e+00
 -1.2330873e+00 -8.8523704e-01 -8.9818513e-01 -3.5658431e-01
  3.4723011e-01  1.3958481e-01 -1.2921217e-01 -4.1509452e-01
  7.7540922e-01  2.6330920e-03  4.0047857e-01  9.9718374e-01
 -1.5027478e+00 -1.1102294e+00 -4.3288025e-01 -9.4742829e-01
 -8.2385570e-01  1.0482044e+00 -2.9294646e-01  1.6151518e-01
  1.6881892e-01  1.4464930e-01 -1.0257578e+00 -4.1294623e-02
  1.7174132e-02  1.1797048e+00  2.7564950e+00  1.8740946e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (6).jpeg,"[ 0.1323804  -0.10986234  1.6829087   0.27122122 -0.607343    0.1407554
 -0.48296064  0.76606804  0.79189235 -1.0619937  -0.13234468 -1.3135983
 -1.1997828  -1.4684694  -0.74535894  0.02301603 -0.82623225  0.29184315
  0.15189363  0.11050613 -0.3127468   1.1281319  -0.04842973  0.7985253
 -1.1523111  -1.1721755  -0.53879374 -0.84572023 -0.7887348   1.3484784
  0.17561127  1.1669432   0.08558422  0.72324646 -1.638289   -0.0182546
  0.44164827  1.3416846   1.4876573   1.4034026 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (7).jpeg,"[ 1.5519007   0.65868604  3.7254114  -0.47751096  0.03490265 -0.48734573
 -0.69801396 -0.05551858  1.0839624  -1.6067755  -1.1120929  -1.3849713
 -1.6421977  -1.3154409  -0.8278267  -0.7308959   0.76369756 -0.34337467
  1.1706134  -0.49858716  0.03625416 -0.6607328  -0.9980877   1.709351
 -1.4578956  -1.4357368  -1.1431733  -1.6272979  -1.8971564   3.0830007
  1.1491361  -0.27019134 -1.28735     0.44008517 -2.6660607  -1.037179
  0.27222237  1.8976122   6.086961    1.9976135 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (8).jpeg,"[ 2.512548    0.25424746  1.5242896  -0.59075266 -0.4630035   0.25016868
  0.31456736  1.2973571  -0.11599054 -1.0822147  -0.92295015 -0.7727411
 -1.3743984  -0.5413167  -0.8680391  -0.63097227  0.51855886 -0.0315193
  0.22652347  0.20389256  0.5870418   0.42826438 -0.28874716  1.1908996
 -2.0429354  -0.9662771  -0.48221323 -0.6484856  -1.4989976   1.0535258
  0.33549255  0.5270761  -0.43075052 -0.19502859 -1.5887234  -0.84444606
 -0.31856126  1.7256333   2.196272    1.5527052 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/download (9).jpeg,"[ 1.709311    0.05377838  1.6480993  -0.49707174  0.04921198 -0.54918635
 -0.35313156  0.8347307  -0.6909542  -0.7263844  -0.2951727   0.26751024
 -1.2484547  -0.5301232  -1.505634   -0.09140222 -0.89961576  0.86142695
  0.4437348  -0.80475247  0.07920207  1.8102216   0.10180448  0.94359344
 -1.6813929  -1.4766711  -0.43805608 -1.0570272  -0.98143137  0.66255987
  1.1722914   0.5045267   0.21260335  0.30014777 -2.6569526   0.07881825
  0.23356125  1.612654    1.7779467   1.1256764 ]"
